Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
19-02-2016,5206.950195,5240,5175.100098,5209.700195,4687.060059,12939,0
22-02-2016,5208,5298,5162.149902,5279.350098,4749.722656,85293,0
23-02-2016,5309.950195,5309.950195,5180,5192.25,4671.36084,21387,0
24-02-2016,5185,5204.899902,5135,5199.399902,4677.794434,11843,0
25-02-2016,5199.399902,5200,5090.950195,5142.899902,4626.960938,31388,0
26-02-2016,5190,5190,5101,5111.200195,4598.443359,36011,0
29-02-2016,5144.899902,5144.899902,4981,5008,4505.595215,52942,0
01-03-2016,5050,5117.25,5000.549805,5052.25,4545.406738,41530,0
02-03-2016,5080,5105,5045,5078.200195,4568.753906,29138,0
03-03-2016,5110,5243,5080,5217.75,4694.302734,33110,0
04-03-2016,5218,5325.049805,5166,5285.25,4755.03125,26291,0
08-03-2016,5300,5429,5276.100098,5320.799805,4787.015137,53547,0
09-03-2016,5275.299805,5307.450195,5182,5209.799805,4687.150391,47123,0
10-03-2016,5223,5241.649902,5106.350098,5177.799805,4658.360352,63711,0
11-03-2016,5189.950195,5249.899902,5100,5163.149902,4645.180664,35312,0
14-03-2016,5173,5173,5090,5103.100098,4591.15625,61213,0
15-03-2016,5117.399902,5117.399902,5040.799805,5053.75,4546.755371,99413,0
16-03-2016,5054.899902,5059.950195,5005,5011.75,4508.96875,91850,0
17-03-2016,5040,5114.700195,5030.049805,5096.850098,4585.53125,34979,0
18-03-2016,5097.299805,5260,5043,5186.25,4665.962891,51696,0
21-03-2016,5200,5250,5200,5231.549805,4706.71875,52834,0
22-03-2016,5250,5349,5155,5260.350098,4732.629395,46192,0
23-03-2016,5311.100098,5340,5210,5253.149902,4726.151367,107792,0
28-03-2016,5299,5375,5282.549805,5353.5,4816.434082,69661,0
29-03-2016,5340,5390,5310,5335.899902,4800.599121,15640,0
30-03-2016,5354.799805,5501.649902,5354.799805,5479.799805,4930.064453,47816,0
31-03-2016,5445.049805,5849,5400,5757.350098,5179.77002,72171,0
01-04-2016,5690,5749,5558.049805,5638.200195,5072.57373,37393,0
04-04-2016,5630,5724.950195,5607,5683.549805,5113.373535,21694,0
05-04-2016,5632,5777,5632,5738.950195,5163.21582,31231,0
06-04-2016,5738,5749.049805,5704,5724.149902,5149.899902,30696,0
07-04-2016,5799.450195,5950.049805,5748,5888.549805,5297.807617,39466,0
08-04-2016,5924.950195,6006,5851,5975.649902,5376.170898,22133,0
11-04-2016,5980,6008.950195,5855.399902,5870.75,5281.793945,25180,0
12-04-2016,6099,6185.049805,6050.549805,6147.799805,5531.050293,62801,0
13-04-2016,6157,6175,6021.100098,6116.5,5502.890625,32898,0
18-04-2016,6120,6246.75,6057,6134.600098,5519.174805,47449,0
20-04-2016,6180,6196,6002,6036,5430.466309,43665,0
21-04-2016,6036,6050,5947,5966.850098,5368.252441,75844,0
22-04-2016,5960,6039.600098,5960,5969.75,5370.863281,15566,0
25-04-2016,5970,6025.149902,5850,5881.649902,5291.600586,60089,0
26-04-2016,5894.600098,5899.899902,5805,5830.649902,5245.717285,70732,0
27-04-2016,5830.649902,5965.049805,5802.600098,5885.850098,5295.378906,18309,0
28-04-2016,5878,5954.899902,5755,5908.049805,5315.351074,39851,0
29-04-2016,5930,5930,5703.049805,5725.450195,5151.070313,34469,0
02-05-2016,5739.950195,5800,5712.350098,5754.25,5176.980469,20305,0
03-05-2016,5769.950195,5794,5575,5591.600098,5030.648438,34263,0
04-05-2016,5592.100098,5649.399902,5512.299805,5542.25,4986.248047,23847,0
05-05-2016,5551,5569.950195,5500.100098,5540.850098,4984.98877,24819,0
06-05-2016,5545,5640,5531.200195,5610.899902,5048.011719,51851,0
09-05-2016,5610.899902,5684,5482.049805,5509.549805,4956.828613,35654,0
10-05-2016,5521.350098,5560.600098,5505.850098,5520.399902,4966.59082,59945,0
11-05-2016,5520,5616.049805,5496.200195,5601.649902,5039.689453,17803,0
12-05-2016,5624,5731,5613.049805,5710.299805,5137.438965,25891,0
13-05-2016,5695.049805,6160,5691,6121.649902,5507.523438,196377,0
16-05-2016,6100,6348,6004,6284.450195,5653.991211,79610,0
17-05-2016,6280,6285,6152,6219.600098,5595.646973,74498,0
18-05-2016,6160.399902,6234.899902,6122.649902,6200.149902,5605.637207,19838,0
19-05-2016,6190.100098,6200,6060,6092,5507.856934,17051,0
20-05-2016,6099,6170.049805,5885.950195,6005.700195,5429.83252,40528,0
23-05-2016,6003,6048.799805,5933,5966.549805,5394.436035,17554,0
24-05-2016,5997.850098,6084.850098,5954.100098,6003.899902,5428.20459,59051,0
25-05-2016,6009.950195,6169.100098,6006.049805,6145.850098,5556.542969,28959,0
26-05-2016,5800,6197,5800,6142,5553.0625,33253,0
27-05-2016,6135,6240,6120.049805,6173.950195,5581.950684,32211,0
30-05-2016,6180,6359,6174,6307.950195,5703.101074,34258,0
31-05-2016,6280,6354.850098,6002,6097.350098,5512.693359,75860,0
01-06-2016,6116,6449,6109.049805,6390.799805,5778.005859,63791,0
02-06-2016,6348.899902,6390.100098,6256,6302.049805,5697.766113,72774,0
03-06-2016,6375,6375,6265,6305.200195,5700.614258,35337,0
06-06-2016,6275.299805,6705,6156.149902,6479.399902,5858.111328,75989,0
07-06-2016,6520,6699,6374.100098,6450.25,5831.755859,64157,0
08-06-2016,6473.899902,6541.649902,6381.100098,6480.899902,5859.467285,26412,0
09-06-2016,6476,6545,6400,6431.049805,5814.395508,16224,0
10-06-2016,6453.299805,6600,6433,6544.149902,5916.652832,27431,0
13-06-2016,6475,6589,6454.350098,6538,5911.09082,28530,0
14-06-2016,6525,6599,6525,6589.049805,5957.246582,17846,0
15-06-2016,6570,6591.899902,6456.149902,6492.100098,5869.592773,31345,0
16-06-2016,6492,6555,6470,6490.75,5868.373047,33083,0
17-06-2016,6500,6550,6438.049805,6464.200195,5844.368652,22197,0
20-06-2016,6444,6599,6443.100098,6548.149902,5920.269043,29420,0
21-06-2016,6562,6599.450195,6482.299805,6537.399902,5910.550293,18216,0
22-06-2016,6540,6555,6450,6489.549805,5867.288086,20002,0
23-06-2016,6513,6533,6401,6431.75,5815.030273,26171,0
24-06-2016,6306.25,6526.600098,6200,6496.5,5873.571289,21109,0
27-06-2016,6400,6534.5,6400,6447.799805,5829.541992,17117,0
28-06-2016,6449,6505.950195,6449,6493.799805,5871.130371,41820,0
29-06-2016,6484,6500,6422.350098,6444.549805,5826.601563,12424,0
30-06-2016,6444.399902,6545,6444.399902,6492.350098,5869.819336,125414,0
01-07-2016,6514.899902,6540,6456.149902,6509.700195,5885.505371,22119,0
04-07-2016,6499,6560,6496.5,6528,5902.05127,15027,0
05-07-2016,6502,6549.700195,6502,6532.899902,5906.480469,20359,0
07-07-2016,6510,6550,6480,6511.299805,5886.952148,11999,0
08-07-2016,6510,6539.75,6390,6412.149902,5797.309082,37875,0
11-07-2016,6449.5,6506.049805,6416.799805,6487.200195,5865.163574,43840,0
12-07-2016,6487,6498,6421,6427.25,5810.960938,32864,0
13-07-2016,6454.950195,6592.799805,6454,6581.200195,5950.150391,83086,0
14-07-2016,6575.049805,6590,6530,6567,5937.311035,23764,0
15-07-2016,6575,6666.600098,6560.950195,6632.950195,5996.937988,44875,0
18-07-2016,6633,6664.899902,6560,6618.649902,5984.007813,39417,0
19-07-2016,6611.149902,6690.049805,6571,6642.700195,6005.753418,45611,0
20-07-2016,6625,6695,6625,6674.299805,6034.322754,37115,0
21-07-2016,6674,6899.700195,6674,6867.700195,6209.178223,33795,0
22-07-2016,6877.049805,7134,6877.049805,7078.350098,6399.629883,71345,0
25-07-2016,7070,7169.950195,6991,7126.5,6443.162598,30950,0
26-07-2016,7119.899902,7209.899902,7065,7164.149902,6477.202148,24699,0
27-07-2016,7141,7160.200195,7044.049805,7076.350098,6397.821289,27120,0
28-07-2016,7099.950195,7300,7082.25,7237.299805,6543.338379,58771,0
29-07-2016,7264,7369,7011.149902,7188.350098,6499.081543,58090,0
01-08-2016,7172,7215.149902,6875.850098,6951.950195,6285.349609,76085,0
02-08-2016,6955,7059.899902,6810,6833.5,6178.257813,33594,0
03-08-2016,6828,6979,6742,6776.649902,6126.856934,20610,0
04-08-2016,6790,6890.299805,6750,6805.200195,6152.67041,16549,0
05-08-2016,6840,6892,6820,6838.049805,6193.291992,21689,0
08-08-2016,6891,6905,6780,6854.899902,6208.552734,27211,0
09-08-2016,6866,6915,6800,6892.299805,6242.427246,17856,0
10-08-2016,6894,6951,6810,6844.700195,6199.314941,18752,0
11-08-2016,6850,6875,6790,6849.049805,6203.255371,16926,0
12-08-2016,6882,6975,6830,6894.799805,6244.691895,25880,0
16-08-2016,6890,6890,6712.200195,6749.25,6112.865234,27240,0
17-08-2016,6788.899902,6810,6670,6694.450195,6063.231445,28667,0
18-08-2016,6745,6769.600098,6660,6697,6065.541016,13803,0
19-08-2016,6700,6759.799805,6700,6727.350098,6093.029785,7145,0
22-08-2016,6725,6808,6711.399902,6785.350098,6145.561523,31457,0
23-08-2016,6830,6848.600098,6790,6810.899902,6168.70166,28773,0
24-08-2016,6815,6863,6745.049805,6818.200195,6175.313477,32290,0
25-08-2016,6819,6850,6808.899902,6829.850098,6185.864746,26445,0
26-08-2016,6848,6860.25,6809.700195,6831.25,6187.133301,19970,0
29-08-2016,6849,6849,6721.450195,6751.399902,6114.812988,42107,0
30-08-2016,6750,6776.25,6655,6687.549805,6056.98291,20441,0
31-08-2016,6688,6725,6470,6525.549805,5910.257324,62266,0
01-09-2016,6525,6625,6460.299805,6488.649902,5876.836914,26058,0
02-09-2016,6528,6528,6425,6439.649902,5832.456543,14379,0
06-09-2016,6478,6590,6446.950195,6565.149902,5946.124023,30795,0
07-09-2016,6581,6600,6437,6461.799805,5852.518066,53353,0
08-09-2016,6450,6498,6413,6431.799805,5825.34668,15720,0
09-09-2016,6435,6539,6400,6507.899902,5894.272461,25820,0
12-09-2016,6495,6495,6400,6431.200195,5824.802734,17135,0
14-09-2016,6447.799805,6501,6200,6344.450195,5746.233398,52642,0
15-09-2016,6290,6358.75,6245.899902,6301.399902,5707.241699,83601,0
16-09-2016,6330,6467.950195,6308,6407,5802.885742,43872,0
19-09-2016,6407,6450,6301,6337.450195,5739.892578,52913,0
20-09-2016,6349,6376.100098,6323.5,6339.950195,5742.158691,21526,0
21-09-2016,6370,6370,6270,6313.049805,5717.792969,31447,0
22-09-2016,6353.299805,6518,6313,6450.299805,5842.102539,34213,0
23-09-2016,6505,6537,6402.5,6494.600098,5882.226563,53448,0
26-09-2016,6509,6525,6401,6504.25,5890.965332,24552,0
27-09-2016,6499,6510,6412.100098,6488.25,5876.475586,23621,0
28-09-2016,6491,6506.25,6424.549805,6452.549805,5844.141113,19022,0
29-09-2016,6470,6525,6225.399902,6353.200195,5754.15918,34583,0
30-09-2016,6353.200195,6500,6315.899902,6432.850098,5826.29834,64898,0
03-10-2016,6432.899902,6650,6432.899902,6621.899902,5997.522949,30768,0
04-10-2016,6650,6700,6594.100098,6680.950195,6051.005371,24219,0
05-10-2016,6685,6800,6614.100098,6775.549805,6136.683594,17108,0
06-10-2016,6775,6814.899902,6668.049805,6723.549805,6089.588379,13191,0
07-10-2016,6746,6746,6655.399902,6727.850098,6093.482422,6414,0
10-10-2016,6702,6785,6603,6632.600098,6007.214355,7682,0
13-10-2016,6630,6649,6525,6542.899902,5925.97168,24056,0
14-10-2016,6542.899902,6925,6532.049805,6877.25,6228.796875,40793,0
17-10-2016,6831.399902,6845,6699.649902,6758.100098,6120.880859,13164,0
18-10-2016,6798.75,6900,6651,6873.899902,6225.759766,25218,0
19-10-2016,6800.600098,6859,6760,6792.549805,6152.081543,24013,0
20-10-2016,6804.5,6920,6738.899902,6842.799805,6197.593262,47801,0
21-10-2016,6830,6895,6780.899902,6869.100098,6221.414063,11703,0
24-10-2016,6848,6900,6812.149902,6853.350098,6207.149414,9235,0
25-10-2016,6825,6865.799805,6777,6793.950195,6153.350586,77752,0
26-10-2016,6759,6839.950195,6740,6825.399902,6181.834473,41678,0
27-10-2016,6839.899902,6997.200195,6760,6936.950195,6282.868164,16940,0
28-10-2016,6937,7000,6850.850098,6985.75,6327.06543,24595,0
01-11-2016,6925,6960.75,6706.299805,6794.350098,6153.711914,33213,0
02-11-2016,6790,6790,6670.049805,6759.149902,6121.831543,18067,0
03-11-2016,6740.049805,6795,6666,6717.75,6084.335449,16866,0
04-11-2016,6717.799805,6776,6618,6654.049805,6026.640625,17717,0
07-11-2016,6660.100098,6750,6355,6458.049805,5849.121582,23558,0
08-11-2016,6462,6508.950195,6410,6451.700195,5843.371094,12853,0
09-11-2016,6139,6459.899902,5656.049805,6387.899902,5785.586426,40371,0
10-11-2016,6450,6543.299805,6401,6420.100098,5814.750488,19694,0
11-11-2016,6488,6488,6163,6255.25,5665.442871,44257,0
15-11-2016,6260,6294.899902,5911.549805,5957.649902,5395.905273,106163,0
16-11-2016,5999,6080.049805,5950,5965.600098,5403.10498,174386,0
17-11-2016,6029,6029,5933,5958,5396.222656,61210,0
18-11-2016,5960,5980,5851,5881.700195,5327.116211,61184,0
21-11-2016,5895,5947,5830,5868.049805,5314.75293,28878,0
22-11-2016,5899.600098,5940.5,5850,5893.950195,5338.212402,61482,0
23-11-2016,5894,6000,5870,5915.850098,5358.046387,134376,0
24-11-2016,5867.5,6252.049805,5867.5,6123.450195,5546.071289,27087,0
25-11-2016,6123.450195,6200,6112.200195,6159.25,5578.494629,63475,0
28-11-2016,6158.25,6310,6124,6288.899902,5695.921387,14540,0
29-11-2016,6300,6519.799805,6226.25,6289,5696.01123,79429,0
30-11-2016,6290,6400,6252,6289.700195,5696.645508,43873,0
01-12-2016,6243,6325.950195,6212.600098,6284.049805,5691.528809,39345,0
02-12-2016,6272,6272,6211.350098,6230.950195,5643.436035,63016,0
05-12-2016,6275,6365.399902,6125,6229,5641.669434,21148,0
06-12-2016,6244.5,6299.799805,6190.75,6265.899902,5675.088867,23625,0
07-12-2016,6278.799805,6336,6245,6281.950195,5689.626953,16091,0
08-12-2016,6285,6375,6281.100098,6330.700195,5733.780273,19252,0
09-12-2016,6330,6392.700195,6265,6352.350098,5767.967285,15619,0
12-12-2016,6306.299805,6332.850098,6264,6313.700195,5732.872559,8112,0
13-12-2016,6331,6339.899902,6300,6329.549805,5747.263184,29190,0
14-12-2016,6333.399902,6356,6190,6235.149902,5661.547363,20092,0
15-12-2016,6200,6270.950195,6134.049805,6176.75,5608.520996,23653,0
16-12-2016,6223.299805,6226.950195,5912.049805,6115.200195,5552.632813,49759,0
19-12-2016,6139,6139,5975,6030.75,5475.951172,28248,0
20-12-2016,6050,6074,5900,5917.950195,5373.529297,19716,0
21-12-2016,5916,5949.549805,5820,5846.450195,5308.606934,53140,0
22-12-2016,5849,5849,5750,5767.850098,5237.237305,46891,0
23-12-2016,5760,5935.049805,5746,5803.600098,5269.699219,53313,0
26-12-2016,5810,5856,5750,5838,5300.934082,8203,0
27-12-2016,5835,5913.950195,5799,5877.549805,5336.845703,25155,0
28-12-2016,5869.950195,5931.100098,5840.299805,5897.649902,5355.097168,36511,0
29-12-2016,5865,6029.950195,5865,5974.299805,5424.695313,36337,0
30-12-2016,5959.950195,6048.399902,5902.049805,6028.350098,5473.772461,16658,0
02-01-2017,6030,6081.049805,5939.950195,5974.399902,5424.785645,16376,0
03-01-2017,5975.100098,6069.950195,5975.100098,6027.399902,5472.909668,13996,0
04-01-2017,6040,6049.850098,5851,5890.149902,5348.286133,44184,0
05-01-2017,5939.899902,5965,5830.049805,5921.799805,5377.024902,49983,0
06-01-2017,5916.149902,5959,5890,5929.850098,5384.333984,10929,0
09-01-2017,5960,5980,5891,5910.850098,5367.082031,5231,0
10-01-2017,5940,5945,5856.149902,5905.75,5362.45166,13422,0
11-01-2017,5912.100098,5940,5877,5914.799805,5370.66748,26136,0
12-01-2017,5900,5935,5833,5855,5316.370117,50031,0
13-01-2017,5877,5915,5859,5899.299805,5356.594727,20629,0
16-01-2017,5910.049805,5915,5870.899902,5883.450195,5342.202637,5009,0
17-01-2017,5882.950195,5914.5,5851.049805,5895.799805,5353.416504,10304,0
18-01-2017,5885.149902,5950,5872,5918.25,5373.800781,44155,0
19-01-2017,5918.25,5939,5886,5911.450195,5367.626465,31506,0
20-01-2017,5905,5910.100098,5871,5899.799805,5357.048828,229261,0
23-01-2017,5854.049805,5940.049805,5854.049805,5924.049805,5379.067383,19862,0
24-01-2017,5915.200195,5999,5881.649902,5957.75,5409.666504,18514,0
25-01-2017,5979.950195,5993,5920,5965.950195,5417.112793,76075,0
27-01-2017,5975,6005,5851,5914.200195,5370.123535,35907,0
30-01-2017,5966.200195,5975,5880,5899.5,5356.776367,41985,0
31-01-2017,5882,5920,5828,5851.850098,5313.510254,227693,0
01-02-2017,5898,5935,5834.75,5912.450195,5368.534668,18509,0
02-02-2017,5934,6030,5885,5994.299805,5442.854004,28641,0
03-02-2017,5999.799805,6145,5971,6088.5,5528.388672,25689,0
06-02-2017,6085,6346,6085,6305.5,5725.424805,30113,0
07-02-2017,6300,6350,6075,6128.25,5564.48291,35284,0
08-02-2017,6194.950195,6210,6140,6193.100098,5623.367188,34358,0
09-02-2017,6138,6220,6138,6196.700195,5626.635742,54513,0
10-02-2017,6195,6200,6090.600098,6178.200195,5609.838379,35678,0
13-02-2017,6160.049805,6210,6160.049805,6200.149902,5629.76709,65600,0
14-02-2017,6200.049805,6205,6115.049805,6193.100098,5623.367188,16393,0
15-02-2017,6193.100098,6275.350098,6141.100098,6169.350098,5601.801758,20218,0
16-02-2017,6098,6250,5962.350098,6207.799805,5636.713379,66496,0
17-02-2017,6201,6267,6125,6240.5,5666.406738,31485,0
20-02-2017,6155,6290,6155,6284.100098,5705.994141,38912,0
21-02-2017,6279,6450,6221.200195,6376.5,5789.89502,45913,0
22-02-2017,6400,6430,6333.5,6397.799805,5809.235352,15382,0
23-02-2017,6375.049805,6415,6306.600098,6381.850098,5794.752441,15034,0
27-02-2017,6398.899902,6420,6310,6339.700195,5756.480957,14282,0
28-02-2017,6343.399902,6394.75,6230,6254.25,5678.890625,32595,0
01-03-2017,6235.149902,6324,6233,6250.399902,5675.395508,9522,0
02-03-2017,6260,6300,6148,6197.600098,5627.452637,25500,0
03-03-2017,6190.149902,6235,6164.299805,6189.549805,5620.143555,31558,0
06-03-2017,6165.100098,6300,6165.100098,6272.700195,5695.643555,9980,0
07-03-2017,6275.100098,6384.149902,6190,6319.049805,5737.729492,85668,0
08-03-2017,6306.149902,6372.100098,6262.850098,6346.399902,5762.562988,12586,0
09-03-2017,6365,6365,6180,6210.799805,5639.437988,24732,0
10-03-2017,6269.899902,6269.899902,6110,6131.75,5567.661133,19988,0
14-03-2017,6248,6248,6091.200195,6119.399902,5556.446777,28535,0
15-03-2017,6150,6160.950195,6089,6104.950195,5543.32666,46677,0
16-03-2017,6145,6160,6100,6150.399902,5584.594238,44325,0
17-03-2017,6155.049805,6249,6145,6222.100098,5649.697754,51300,0
20-03-2017,6249,6300,6210,6296.799805,5717.526367,32611,0
21-03-2017,6300,6345.950195,6255,6335.200195,5752.393066,33563,0
22-03-2017,6301,6356.600098,6254.899902,6341.600098,5758.205566,30771,0
23-03-2017,6316,6352.5,6281.200195,6338.200195,5755.118164,50703,0
24-03-2017,6326.899902,6380,6279.450195,6352.549805,5768.147949,22772,0
27-03-2017,6383,6499,6311,6463.350098,5868.755859,18957,0
28-03-2017,6463.350098,6540,6402.399902,6501.5,5903.395508,19821,0
29-03-2017,6510,6525,6420,6493.200195,5895.858887,64216,0
30-03-2017,6493.200195,6639.350098,6464.950195,6605.200195,5997.555176,63730,0
31-03-2017,6600,6720,6557.5,6680.649902,6066.064941,41843,0
03-04-2017,6612.049805,6666,6560.350098,6578.549805,5973.35791,11510,0
05-04-2017,6551,6650,6551,6628.049805,6018.303711,22845,0
06-04-2017,6600,6650,6596,6616.799805,6008.087402,24871,0
07-04-2017,6606,6644,6594,6619.700195,6010.722168,24490,0
10-04-2017,6624,6654,6537.200195,6628.5,6018.712402,24268,0
11-04-2017,6628.5,6628.549805,6537.649902,6559.25,5955.833008,15965,0
12-04-2017,6573.950195,6600,6415,6518.700195,5919.014648,27166,0
13-04-2017,6560,6560,6403.100098,6438.25,5845.964355,22923,0
17-04-2017,6489,6489,6300,6312.049805,5731.374023,18421,0
18-04-2017,6326,6371,6312.25,6337.799805,5754.754883,36733,0
19-04-2017,6315,6344,6280,6298.549805,5719.114746,14258,0
20-04-2017,6370.100098,6388.950195,6300,6339.75,5756.525391,14709,0
21-04-2017,6350,6371,6303,6353.700195,5769.192871,11992,0
24-04-2017,6353.700195,6355.75,6267.75,6287.799805,5709.354004,22792,0
25-04-2017,6300,6364,6290,6323.100098,5741.406738,43876,0
26-04-2017,6310,6444,6310,6424.299805,5833.297852,19546,0
27-04-2017,6449,6730,6427.75,6702.149902,6085.586426,65906,0
28-04-2017,6700,6785.899902,6670.200195,6697.75,6081.59082,52935,0
02-05-2017,6723.899902,6746.850098,6683.049805,6715.049805,6097.298828,37803,0
03-05-2017,6725,6735,6690,6715.549805,6097.753418,23900,0
04-05-2017,6690,6755,6690,6735.5,6115.868652,18029,0
05-05-2017,6735,6749.899902,6668.049805,6726.450195,6107.650879,23426,0
08-05-2017,6702,6748,6632.100098,6709.149902,6091.943848,17322,0
09-05-2017,6709.149902,6724.899902,6678.399902,6704.799805,6087.992676,10751,0
10-05-2017,6711.649902,7000,6700.049805,6920.350098,6283.713379,100390,0
11-05-2017,6978,6984.5,6831.200195,6856.549805,6225.781738,23533,0
12-05-2017,6857.049805,6898.950195,6780.600098,6821.399902,6193.866211,86982,0
15-05-2017,6721,6750.950195,6582,6609.799805,6001.731445,75940,0
16-05-2017,6616,6631.950195,6450,6479.200195,5883.146484,49015,0
17-05-2017,6500,6575,6498.950195,6557.600098,5954.334473,26258,0
18-05-2017,6510.049805,6584,6504,6529.450195,5928.773926,58301,0
19-05-2017,6559,6608.600098,6462.950195,6534.049805,5967.681641,29045,0
22-05-2017,6511,6644.899902,6511,6595.850098,6024.125977,23406,0
23-05-2017,6595.850098,6687.399902,6506.649902,6584.5,6013.758301,48490,0
24-05-2017,6591.200195,6591.200195,6490,6527.049805,5961.287598,55967,0
25-05-2017,6555,6580,6470,6498.450195,5935.166992,49980,0
26-05-2017,6549,6739.200195,6526.299805,6648.549805,6072.257324,91240,0
29-05-2017,6611,6671.049805,6582.049805,6617.350098,6043.760742,57795,0
30-05-2017,6601.700195,6654.450195,6570.100098,6600.799805,6028.64502,10564,0
31-05-2017,6607.549805,6690.299805,6607.549805,6645.100098,6069.105469,81114,0
01-06-2017,6642,6646.149902,6546,6605.850098,6033.257324,20315,0
02-06-2017,6616,6691.049805,6609.950195,6648.600098,6072.302734,29991,0
05-06-2017,6679,6798,6635.200195,6714.200195,6132.216309,34741,0
06-06-2017,6720,6750,6609.700195,6677.200195,6098.422852,18460,0
07-06-2017,6670,6720,6635.549805,6669.799805,6091.665527,32691,0
08-06-2017,6669,6704.899902,6611,6651.850098,6075.270508,32379,0
09-06-2017,6652,6710,6629.700195,6667.5,6089.564453,24558,0
12-06-2017,6679.899902,6708.25,6629.399902,6660.149902,6082.851563,31121,0
13-06-2017,6665,6709,6640,6690.100098,6110.206055,14818,0
14-06-2017,6690,6709.200195,6650.350098,6684.350098,6104.953613,41363,0
15-06-2017,6697.899902,6704.950195,6666.25,6687.350098,6107.693359,40371,0
16-06-2017,6693.899902,6820,6676.25,6759.75,6173.817871,35730,0
19-06-2017,6781,6850,6684.950195,6738.350098,6154.273926,30864,0
20-06-2017,6710,6745,6680.600098,6698.950195,6118.287598,20081,0
21-06-2017,6670,6780.25,6620.600098,6759.450195,6173.543457,34599,0
22-06-2017,6759,6837,6725.25,6779.549805,6191.900879,30288,0
23-06-2017,6752,6780,6611.049805,6639.649902,6064.129395,30670,0
27-06-2017,6651,6663,6530,6599.950195,6027.869629,32822,0
28-06-2017,6630.100098,6660,6607.149902,6648.600098,6072.302734,16831,0
29-06-2017,6655,6780,6651.049805,6748.700195,6163.726074,32869,0
30-06-2017,6705.049805,6779,6666.049805,6736.799805,6152.856445,58484,0
03-07-2017,6746.5,6830,6674.950195,6738.399902,6154.318359,74048,0
04-07-2017,6795,6865,6745.850098,6846.700195,6253.230469,51575,0
05-07-2017,6831,6989,6831,6908.350098,6309.537109,47661,0
06-07-2017,6912,6980,6898.399902,6918,6318.351563,24812,0
07-07-2017,6918,6958,6858,6870.049805,6274.557129,22470,0
10-07-2017,6812.049805,6899,6778,6805.5,6215.602539,8733,0
11-07-2017,6870,6870,6716,6778.450195,6190.897461,34715,0
12-07-2017,6844,6844,6760.049805,6822.100098,6230.764648,29412,0
13-07-2017,6878,6890,6767.049805,6785.799805,6197.609863,60187,0
14-07-2017,6825,6839.700195,6790.5,6810.950195,6220.580566,50380,0
17-07-2017,6844.700195,6899,6781.850098,6878.200195,6282,17552,0
18-07-2017,6855,6949,6821,6852.5,6258.52832,41199,0
19-07-2017,6898,6944.899902,6862.200195,6938.100098,6336.708984,29743,0
20-07-2017,6959.600098,6959.600098,6860,6869.399902,6273.962402,7438,0
21-07-2017,6898,6925,6795,6807.049805,6217.019043,35748,0
24-07-2017,6849,6860,6810,6835.850098,6243.322754,29921,0
25-07-2017,6860,6860,6795.299805,6819.549805,6228.434082,35510,0
26-07-2017,6825,6899.950195,6750,6785.649902,6197.471191,36324,0
27-07-2017,6799.5,6867,6732.450195,6799.649902,6210.258789,65349,0
28-07-2017,6802.100098,6805,6735.299805,6780.700195,6192.952148,26647,0
31-07-2017,6785,6798.899902,6730.049805,6767.149902,6180.577148,41137,0
01-08-2017,6732,6790,6675.850098,6703,6121.986816,61312,0
02-08-2017,6740,6745.399902,6695,6711.600098,6143.590332,27463,0
03-08-2017,6696.100098,6748.850098,6680.049805,6731.299805,6161.623047,70859,0
04-08-2017,6683.399902,6747.950195,6607.350098,6702.25,6135.030762,18068,0
07-08-2017,6700.049805,6754,6685,6740.100098,6169.677246,22154,0
08-08-2017,6730,6750.100098,6647.200195,6681.549805,6116.082031,27550,0
09-08-2017,6660.100098,6744.399902,6660,6729.950195,6160.387207,37023,0
10-08-2017,6700,6750,6555,6642.600098,6080.429199,90476,0
11-08-2017,6562,6585,6532,6544.299805,5990.449707,27932,0
14-08-2017,6552,6752,6552,6652.450195,6089.445313,22523,0
16-08-2017,6602,6739.850098,6602,6680.299805,6114.937988,18636,0
17-08-2017,6690,6727.450195,6640,6652.799805,6089.765625,18803,0
18-08-2017,6620,6734.450195,6620,6653.399902,6090.314941,61884,0
21-08-2017,6640,6670.5,6578.049805,6619.25,6059.055664,36805,0
22-08-2017,6626.100098,6735,6586,6604.350098,6045.416016,46472,0
23-08-2017,6704,6704,6596,6606.049805,6046.972168,20032,0
24-08-2017,6628.649902,6650,6601.049805,6602.600098,6043.81543,28250,0
28-08-2017,6672,7074,6650,7048.600098,6452.069824,211001,0
29-08-2017,7032,7065,6887.75,6956.200195,6367.489746,78828,0
30-08-2017,7030,7059,6870.149902,7033.450195,6438.200684,85274,0
31-08-2017,7050,7140,6950.950195,7121.25,6518.570313,93447,0
01-09-2017,7100,7114.950195,7003,7015.299805,6421.588379,32090,0
04-09-2017,7074,7074,6851.100098,6864.799805,6283.824219,52035,0
05-09-2017,6880,7045,6880,7027.75,6432.983887,95357,0
06-09-2017,6969,6996.450195,6914.5,6973.549805,6383.370117,52319,0
07-09-2017,6999.950195,7169,6932.049805,7132.549805,6528.914063,81994,0
08-09-2017,7187.649902,7225,7131,7201.399902,6591.937988,65653,0
11-09-2017,7188,7319,7188,7295.200195,6677.799805,51092,0
12-09-2017,7330,7409,7230.600098,7388.75,6763.431641,63565,0
13-09-2017,7380.200195,7410,7210,7239.299805,6626.629883,52857,0
